Code,Name,Market,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
306040,에스제이그룹,KOSDAQ,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",2019-11-18,12월,이주영,http://www.sj-group.co.kr,서울특별시
217910,에스제이켐,KONEX,기초 화학물질 제조업,"수처리응집제, 폴리프로필렌",2018-04-27,12월,배동수,http://www.sj-chem.com/,전북특별자치도
398120,에스지헬스케어,KOSDAQ,의료용 기기 제조업,의료용 영상진단기기,2024-12-19,12월,김정수,http://sghealthcare.com/,경기도
457940,에스케이증권제10호스팩,KOSDAQ,금융 지원 서비스업,기업인수합병,2023-08-11,12월,장희정,,서울특별시
472230,에스케이증권제11호스팩,KOSDAQ,금융 지원 서비스업,기업인수목적 주식회사,2024-03-04,12월,최상우,,서울특별시
473000,에스케이증권제12호스팩,KOSDAQ,금융 지원 서비스업,기업인수목적 주식회사,2024-05-07,12월,이재혁,,서울특별시
473950,에스케이증권제13호스팩,KOSDAQ,금융 지원 서비스업,기업인수목적 주식회사,2024-07-25,12월,임율표,,서울특별시
455910,에스케이증권제9호스팩,KOSDAQ,금융 지원 서비스업,기업인수목적회사,2023-07-21,12월,한현석,,서울특별시
475660,에스켐,KOSDAQ,기타 화학제품 제조업,OLED 유기화합물 등,2024-11-18,12월,염호영,http://www.s-chem.co.kr,충청북도
096630,에스코넥,KOSDAQ,통신 및 방송 장비 제조업,WaferProber,2007-12-26,12월,김치원,http://www.s-connect.co.kr,경기도
069510,에스텍,KOSDAQ,영상 및 음향기기 제조업,스피커 및 스피커시스템,2003-11-14,12월,노광석,http://www.estec.co.kr,경상남도
488280,에스투더블유,KOSDAQ,소프트웨어 개발 및 공급업,"공공/정부기관용 사이버안보 빅데이터 플랫폼, 기업 및 기관용 사이버위협 인텔리전스 플랫폼, 산업용 생성형 AI 플랫폼",2025-09-19,12월,서상덕,http://s2w.inc/,경기도
234300,에스트래픽,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",2017-12-05,12월,문찬종,http://www.straffic.co.kr,경기도
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",2002-02-28,12월,"서인수, 이우석 (각자대표)",http://www.stinc.co.kr,경기도
098660,에스티오,KOSDAQ,봉제의복 제조업,"셔츠,자켓/바지, 타이",2009-04-17,12월,김흥수,http://www.thesto.kr,서울특별시
052020,에스티큐브,KOSDAQ,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시
237690,에스티팜,KOSDAQ GLOBAL,의약품 제조업,원료의약품,2016-06-23,12월,Sung Moo-je,http://www.stpharm.co.kr,경기도
050760,에스폴리텍,KOSDAQ,플라스틱제품 제조업,유무선 통신용 소프트웨어,2002-05-16,12월,이혁렬,http://www.spolytech.com,충청북도
288620,에스퓨얼셀,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",2018-10-15,12월,홍성민 (단독대표이사),http://www.s-fuelcell.com/,경기도
443670,에스피소프트,KOSDAQ,상품 중개업,"SPLA 라이센스 총판 사업,CLOUD, gDaaS 등",2024-02-15,12월,이은재,http://www.spsoft.co.kr,경기도
317830,에스피시스템스,KOSDAQ,특수 목적용 기계 제조업,산업용 갠트리 로봇,2019-08-14,12월,"심상균, 심효준",http://www.spsystems.co.kr,경상남도
058610,에스피지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,2002-07-23,12월,"이준호, 여영길(각자 대표이사)",http://www.spg.co.kr,인천광역시
043340,에쎈테크,KOSDAQ,일반 목적용 기계 제조업,LPG밸브,2000-08-29,12월,"조시영, 조경호",http://www.essentech.co.kr,전북특별자치도
023960,에쓰씨엔지니어링,KOSPI,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1997-06-23,12월,김기웅,http://www.sc-eng.com,서울특별시
163280,에어레인,KOSDAQ,일반 목적용 기계 제조업,기체분리막 모듈 및 시스템,2024-11-08,12월,하성용,http://www.airrane.com,충청북도
298690,에어부산,KOSPI,항공 여객 운송업,항공 여객 및 화물 운송,2018-12-27,12월,정병섭,http://www.airbusan.com,부산광역시
054630,에이디칩스,KOSDAQ,그외 기타 제품 제조업,"업소용냉동냉장, 반도체칩",2001-11-13,12월,김미선,http://www.adc.co.kr,경기도
200710,에이디테크놀로지,KOSDAQ,반도체 제조업,주문형 반도체,2014-12-16,12월,"김준석, 박준규 (각자 대표이사)",http://www.adtek.co.kr,경기도
475580,에이럭스,KOSDAQ,그외 기타 제품 제조업,교육용 드론/로봇 및 코딩 콘텐츠,2024-11-01,12월,이치헌,http://www.aluxonline.com,서울특별시
096690,에이루트,KOSDAQ,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",2010-12-01,12월,서문동군,http://www.aroot.co.kr,경기도
140910,에이리츠,KOSPI,부동산 임대 및 공급업,,2011-07-14,12월,김종국 (단독 대표이사),http://www.areit.co.kr,서울특별시
078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",2011-09-07,12월,신유정,http://www.able-cnc.com,서울특별시
298380,에이비엘바이오,KOSDAQ,기초 의약물질 제조업,항체의약품 연구개발,2018-12-19,12월,이상훈,http://www.ablbio.com,서울특별시
203400,에이비온,KOSDAQ,자연과학 및 공학 연구개발업,"표적 항암제, 바이오 베터 신약",2021-09-08,12월,신영기,http://www.abionbio.com,서울특별시
195990,에이비프로바이오,KOSDAQ,특수 목적용 기계 제조업,소형 머시닝센터,2015-04-13,12월,이재용,http://www.abprobio.co.kr,대구광역시
003800,에이스침대,KOSDAQ,가구 제조업,침대,1996-05-03,12월,안성호,http://www.acebed.co.kr,경기도
088800,에이스테크,KOSDAQ,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",2006-03-27,12월,최문우,http://www.aceantenna.co.kr/kor/,인천광역시
241840,에이스토리,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,2019-07-19,12월,이상백,http://www.astory.co.kr,서울특별시
364950,에이아이코리아,KOSDAQ,특수 목적용 기계 제조업,"2차전지 중앙 전해액 공급시스템(CESS), 프로세스파이핑, 건식세정장비",2025-04-29,12월,안진호,http://www.aik.co.kr/,경기도
453860,에이에스텍,KOSDAQ,기타 화학제품 제조업,자외선 차단제 유기 원료,2023-11-28,12월,"윤종배,이승재",http://www.asteh.co.kr,충청남도
312610,에이에프더블류,KOSDAQ,일차전지 및 이차전지 제조업,음극마찰용접단자,2019-07-01,12월,김명훈,http://www.asanfw.com,경상북도
015260,에이엔피,KOSPI,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",1988-01-18,12월,전운관,http://anpcb.co.kr,인천광역시
172670,에이엘티,KOSDAQ,반도체 제조업,반도체 테스트 및 패키징(반도체 후공정),2023-07-27,12월,천병태,http://alt-s.kr,충청북도
495900,에이엠시지,KONEX,의료용 기기 제조업,심자계,2024-12-13,12월,서용성,http://www.amcg.kr/,서울특별시
234070,에이원알폼,KONEX,산업용 기계 및 장비 임대업,건설현장용 알루미늄 거푸집 임대,2015-12-21,12월,안호중,http://www.aonealform.co.kr,충청북도
481070,에이유브랜즈,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업","레인부츠, 스니커즈, 겨울화, 패션잡화 등",2025-04-03,12월,김지훈,http://aubrandz.irpage.co.kr,서울특별시
445090,에이직랜드,KOSDAQ,반도체 제조업,"비메모리 반도체 설계및 제조, 전자회로 연구, 설계, 레이아웃 등",2023-11-13,12월,이종민,http://www.asicland.com,경기도
295310,에이치브이엠,KOSDAQ,1차 비철금속 제조업,"Ni계 합금, Fe계 합금, 스퍼터링타겟, Cu계 합금 등",2024-06-28,12월,문승호,http://hvm.co.kr/,경기도
072990,에이치시티,KOSDAQ,기타 과학기술 서비스업,기술검사서비스,2016-10-17,12월,허 봉 재,http://www.hct.co.kr,경기도
044990,에이치엔에스하이텍,KOSDAQ,전자부품 제조업,"ACF(이방성전도필름), 수정진동자/수정발진기",2024-10-25,12월,김정희,http://www.hnshightech.com/,대전광역시
239610,에이치엘사이언스,KOSDAQ,기타 식품 제조업,건강기능식품 등,2016-10-28,12월,이해연,http://www.hlscience.com,경기도
036170,에이치엠넥스,KOSDAQ,반도체 제조업,LED패키지,1999-12-21,12월,하관호,http://www.hmnex.co.kr,경기도
462020,에이치엠씨제6호스팩,KOSDAQ,금융 지원 서비스업,합병,2023-10-13,12월,한웅,,서울특별시
477340,에이치엠씨제7호스팩,KOSDAQ,금융 지원 서비스업,기타금융,2024-06-24,12월,조한종,,서울특별시
148930,에이치와이티씨,KOSDAQ,기타 금속 가공제품 제조업,2차전지 장비 초정밀 부품,2022-08-09,12월,김욱현,http://www.hyseoul.com,경기도
376270,에이치이엠파마,KOSDAQ,자연과학 및 공학 연구개발업,"맞춤형 헬스케어, LBP 디스커버리 플랫폼",2024-11-05,12월,지요셉,http://www.hempharma.bio,경기도
044780,에이치케이,KOSDAQ,특수 목적용 기계 제조업,레이저가공 절단기,2000-09-07,12월,계명재,http://www.hk-global.com,경기도
357230,에이치피오,KOSDAQ,기타 식품 제조업,"건강기능식품(유산균, 비타민 등)",2021-05-14,12월,민택근,http://denps.com/kor/,서울특별시
355690,에이텀,KOSDAQ,전자부품 제조업,평판형 트랜스,2023-12-01,12월,한택수,http://www.iatum.com/,서울특별시
071670,에이테크솔루션,KOSDAQ,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",2009-04-17,12월,유영목,http://www.atechsolution.co.kr,경기도
045660,에이텍,KOSDAQ,컴퓨터 및 주변장치 제조업,"PC,모니터",2001-05-24,12월,신승영,http://www.atec.kr,경기도
224110,에이텍모빌리티,KOSDAQ,통신 및 방송 장비 제조업,교통카드단말기,2015-08-25,12월,"신승영, 최성용(각자대표이사)",http://www.atecmobility.com,경기도
021080,에이티넘인베스트,KOSDAQ,신탁업 및 집합투자업,벤처캐피탈,1991-07-12,12월,"신기천, 이승용(각자대표)",http://www.hanmivc.co.kr,서울특별시
200470,에이팩트,KOSDAQ,반도체 제조업,메모리 반도체 테스트,2014-12-26,12월,이성동,http://www.apact.co.kr,경기도
207490,에이펙스인텍,KONEX,전구 및 조명장치 제조업,LED조명장치 등,2018-11-28,12월,김권진,http://www.apexint.co.kr,경상북도
262260,에이프로,KOSDAQ,기타 전기장비 제조업,"2차전지 장비 등(일반충방전기, 고온가압 충방전기 등)",2020-07-16,12월,임종현,http://www.aproele.com,경기도
007460,에이프로젠,KOSPI,기타 금속 가공제품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대",1995-07-08,12월,김재섭,http://www.aprogen.com,경기도
003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매",1984-10-19,12월,"김재섭, 김정출",http://www.aprogen-pharm.com,서울특별시
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업,항체의약품 및 재조합 단백질 의약품,2022-07-28,12월,차상훈,http://www.aprilbio.com/,강원특별자치도
244920,에이플러스에셋,KOSPI,보험 및 연금관련 서비스업,보험대리 및 중개업,2020-11-20,12월,"곽근호, 황승목(각자대표)",,서울특별시
278470,에이피알,KOSPI,기타 화학제품 제조업,"화장품, 피부미용기기 등",2024-02-27,12월,김병훈,http://apr-in.com,서울특별시
230240,에치에프알,KOSDAQ,통신 및 방송 장비 제조업,유선 및 무선통신장비 제조 및 제조서비스,2015-12-16,12월,정종민,http://www.hfrnet.com,경기도
159910,에코글로우,KOSDAQ,기타 화학제품 제조업,"화장품제조,마스크",2012-12-27,12월,송호길,http://www.skinnskin.co.kr,경기도
230360,에코마케팅,KOSDAQ,광고업,"온라인, 모바일 광고 종합대행업",2016-08-08,12월,김철웅,http://www.echomarketing.co.kr,서울특별시
038870,에코바이오,KOSDAQ,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기",2001-05-29,12월,송효순,http://www.ecoenergyholdings.com,서울특별시
097780,에코볼트,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품,2008-01-23,12월,"김상엽,한재관 각자대표이사",http://www.s-mac.co.kr,충청남도
448280,에코아이,KOSDAQ,기타 전문 서비스업,탄소배출권 및 탄소배출권 관련 컨설팅,2023-11-21,12월,이수복,http://www.ecoeye.com,서울특별시
101360,에코앤드림,KOSDAQ,기타 화학제품 제조업,배출가스 저감용 촉매 및 이차전지 양극활물질 전구체,2020-07-30,12월,김민용,http://www.endss.com,충청북도
128540,에코캡,KOSDAQ,자동차 신품 부품 제조업,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)",2018-12-05,12월,김창규,http://www.ecocab.co.kr,울산광역시
086520,에코프로,KOSDAQ GLOBAL,기타 금융업,"환경소재,화학필터,이차전지소재등",2007-07-20,12월,송호준,http://www.ecopro.co.kr,충청북도
450080,에코프로머티,KOSPI,일차전지 및 이차전지 제조업,배터리 양극재용 핵심소재 하이니켈 전구체,2023-11-17,12월,김병훈,http://ecopromaterials.com/,경상북도
247540,에코프로비엠,KOSDAQ GLOBAL,일차전지 및 이차전지 제조업,양극활물질,2019-03-05,12월,"각자 대표이사 최문호, 김장우",http://www.ecoprobm.co.kr,충청북도
383310,에코프로에이치엔,KOSDAQ,기타 화학제품 제조업,환경오염 방지 관련 소재 및 설비,2021-05-28,12월,김종섭,http://www.ecoprohn.co.kr,충청북도
038110,에코플라스틱,KOSDAQ,자동차 신품 부품 제조업,BUMPER 및 자동차TRIM류,2000-03-23,12월,이용철,http://WWW.AP.CO.KR,경상북도
073540,에프알텍,KOSDAQ,통신 및 방송 장비 제조업,이동통신용중계기,2007-05-18,12월,남재국,http://www.frtek.co.kr,경기도
064850,에프앤가이드,KOSDAQ,기타 정보 서비스업,"금융정보서비스, INDEX, 펀드평가 등",2020-12-17,12월,이기태,http://www.fnguide.com,서울특별시
036810,에프에스티,KOSDAQ,전자부품 제조업,"펠리클(반도체부품), 칠러장비, 반도체유통",2000-01-18,12월,장경빈,http://www.fstc.co.kr,경기도
173940,에프엔씨엔터,KOSDAQ,창작 및 예술관련 서비스업,"콘서트, 음반/음원",2014-12-04,12월,"한성호, 김유식",http://www.fncent.com,서울특별시
083500,에프엔에스테크,KOSDAQ,특수 목적용 기계 제조업,"OLED, LCD 제조 공정 장비",2017-02-27,12월,"김팔곤, 양상재(공동대표)",http://www.fnstech.com,충청남도
446440,에피바이오텍,KONEX,자연과학 및 공학 연구개발업,탈모 치료제,2023-07-31,12월,성종혁,http://epibiotech.com/,인천광역시
054940,엑사이엔씨,KOSDAQ,실내건축 및 건축마무리 공사업,실내건축 공사업,2001-12-13,12월,김성후 (단독 대표이사),http://www.exaenc.com,서울특별시
950130,엑세스바이오,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"말라리아 진단키트(RDT), HIV 진단키트(RDT)",2013-05-30,12월,최영호,http://www.accessbio.net,미국
373110,엑셀세라퓨틱스,KOSDAQ,기초 의약물질 제조업,CellCor SFD/CD(세포배양배지),2024-07-15,12월,이의일,,서울특별시
